Unnamed: 0,id,split,question,effective_year,next_review,false_premise,num_hops,fact_type,source,answer_0,answer_1,answer_2,answer_3,answer_4,answer_5,answer_6,answer_7,answer_8,answer_9,note,freshprompt_answer,_gt_list,freshprompt_answer_evaluated,freshprompt_answer_explaination
533,533,DEV,Which club does Angel Di Maria play for?,2025,occasionally,False,one-hop,slow-changing,"https://en.wikipedia.org/wiki/%C3%81ngel_Di_Mar%C3%ADa#:~:text=Current%20team,Rosario%20Central",Rosario Central,,,,,,,,,,,"As of today, November 15, 2025, Ángel Di María plays for Club Atlético Rosario Central.",['Rosario Central'],correct,evaluation: correct
534,534,DEV,What is the minimum hourly wage in Tokyo right now?,2025,occasionally,False,one-hop,slow-changing,"https://wageindicator.org/salary/minimum-wage/japan#:~:text=October%203%2C%202025-,%C2%A51%2C226,-Kanagawa%20prefecture","¥1,226","¥1,226/hour","¥1,226 per hour","1,226",,,,,,,,"As of today, November 15, 2025, the minimum hourly wage in Tokyo is ¥1,226.","['¥1,226', '¥1,226/hour', '¥1,226 per hour', '1,226']",correct,evaluation: correct
546,546,DEV,How much did the most expensive movie ever made cost?,2025,occasionally,False,multi-hop,slow-changing,https://en.wikipedia.org/wiki/List_of_most_expensive_films#:~:text=Star%20Wars%3A%20The%20Rise%20of%20Skywalker%20holds%20the%20official%20record%20with%20a%20net%20budget%20of%20%24490%20million.,$490 million,,,,,,,,,,,"The question contains conflicting information regarding the most expensive movie ever made. However, based on the most recent and relevant data, ""Jurassic World: Dominion"" is reported to have a production budget of $584 million, making it the most expensive movie ever made to date.",['$490 million'],incorrect,evaluation: incorrect
547,547,DEV,Who was the first spouse of the current President of the United States?,2025,01/01/2029,False,multi-hop,slow-changing,"https://en.wikipedia.org/wiki/Donald_Trump#:~:text=(2011%E2%80%932012)-,Spouses,-Ivana%20Zeln%C3%AD%C4%8Dkov%C3%A1",Ivana Zelníčková,,,,,,,,,,,"The question contains an invalid premise. As of November 15, 2025, the current President of the United States is Donald Trump. His first spouse was Ivana Trump, to whom he was married from 1977 to 1992.",['Ivana Zelníčková'],correct,evaluation: correct
548,548,DEV,Who is the latest French player to win the Ballon d'Or?,2025,01/01/2026,False,multi-hop,slow-changing,"https://en.wikipedia.org/wiki/Ballon_d%27Or#Wins_by_player:~:text=2025-,1st,Ousmane%20Demb%C3%A9l%C3%A9,-Paris%20Saint%2DGermain",Dembélé,Ousmane Dembélé,Masour Ousmane Dembélé,,,,,,,,,"The question contains a valid premise. The latest French player to win the Ballon d'Or is Ousmane Dembélé, who won the award in 2025.","['Dembélé', 'Ousmane Dembélé', 'Masour Ousmane Dembélé']",incorrect,evaluation: incorrect
549,549,DEV,How many public health emergency of international concern declarations have been made by WHO between 2009 and now?,2024,,False,multi-hop,slow-changing,"https://en.wikipedia.org/wiki/Public_health_emergency_of_international_concern#:~:text=place.%5B1%5D-,Declarations,-%5Bedit%5D",8,eight,,,,,,,,,,"The question contains a valid premise. As of today, November 15, 2025, the World Health Organization (WHO) has declared a Public Health Emergency of International Concern (PHEIC) seven times since 2009.","['8', 'eight']",incorrect,evaluation: incorrect
577,577,DEV,What is King Gizzard’s most recent studio album?,2025,frequently,False,one-hop,fast-changing,"https://en.wikipedia.org/wiki/King_Gizzard_%26_the_Lizard_Wizard_discography#:~:text=118-,Phantom%20Island,Released%3A%2013%20June%202025,-Label%3A%20p(doom",Phantom Island,,,,,,,,,,,"As of today November 15, 2025, the most up-to-date and relevant information regarding this query is as follows. King Gizzard & The Lizard Wizard's most recent studio album is ""Phantom Island,"" released on June 13, 2025.",['Phantom Island'],correct,evaluation: correct
578,578,DEV,What is the most recent movie in the Marvel Cinematic Universe?,2025,frequently,False,one-hop,fast-changing,"https://www.marvel.com/movies#:~:text=Marvel%20Cinematic%20Universe!-,The%20Fantastic%20Four%3A%20First%20Steps,-JUL%2025%2C%202025",The Fantastic Four: First Steps,,,,,,,,,,,"As of today November 15, 2025, the most up-to-date and relevant information regarding this query is as follows. The most recent movie in the Marvel Cinematic Universe is ""The Fantastic Four: First Steps,"" released in 2025.",['The Fantastic Four: First Steps'],correct,evaluation: correct
579,579,DEV,What is the name of the most recent hurricane that affected the Southeastern United States?,2025,frequently,False,one-hop,fast-changing,"https://en.wikipedia.org/wiki/2025_Atlantic_hurricane_season#Season_effects:~:text=None-,Imelda,-September%C2%A027%C2%A0%E2%80%93%20October",Imelda,,,,,,,,,,,The question contains a valid premise. The most recent hurricane that affected the Southeastern United States was Hurricane Helene in September 2024.,['Imelda'],incorrect,evaluation: incorrect
580,580,DEV,Who won the most recent season of America's Got Talent?,2025,09/01/2026,False,one-hop,fast-changing,"https://en.wikipedia.org/wiki/America%27s_Got_Talent#Season_synopses:~:text=September%C2%A024%2C%C2%A02025-,Jessica%20Sanchez,-Chris%20Turner",Jessica Sanchez,,,,,,,,,,,"As of today November 15, 2025, the most up-to-date and relevant information regarding this query is as follows. The most recent season of America's Got Talent, Season 20, was won by singer Jessica Sanchez.",['Jessica Sanchez'],incorrect,evaluation: incorrect
581,581,DEV,When is the next Lunar New Year?,2025,02/17/2026,False,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Chinese_New_Year#:~:text=Wednesday-,2026,17%20Feb,-Horse","Feb 17, 2026","February 17, 2026",17 Feb 2026,17 February 2026,02/17/2026,02-17-2026,17/02/2026,17-02-2026,2026/02/17,2026-02-17,,"The question contains a valid premise. As of today, November 15, 2025, the next Lunar New Year will be on February 17, 2026.","['Feb 17, 2026', 'February 17, 2026', '17 Feb 2026', '17 February 2026', '02/17/2026', '02-17-2026', '17/02/2026', '17-02-2026', '2026/02/17', '2026-02-17']",correct,evaluation: correct
582,582,DEV,When did this year's Rosh Hashanah start?,2025,01/01/2026,False,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Rosh_Hashanah#:~:text=2025%C2%A0date,nightfall%2C%2024%20September","Sep 22, 2025","September 22, 2025",22 Sep 2025,22 September 2025,09/22/2025,09-22-2025,22/09/2025,22-09-2025,2025/09/22,2025-09-22,,"The question contains a valid premise. This year's Rosh Hashanah started at sunset on September 15, 2025.","['Sep 22, 2025', 'September 22, 2025', '22 Sep 2025', '22 September 2025', '09/22/2025', '09-22-2025', '22/09/2025', '22-09-2025', '2025/09/22', '2025-09-22']",incorrect,evaluation: incorrect
583,583,DEV,What is the host city of the upcoming International Olympiad in Informatics (IOI)?,2025,01/01/2026,False,one-hop,fast-changing,"https://en.wikipedia.org/wiki/International_Olympiad_in_Informatics#:~:text=2026,Tashkent",Tashkent,"Tashkent, Uzbekistan",,,,,,,,,,"The question does not contain a valid premise because it refers to the ""upcoming"" International Olympiad in Informatics (IOI), but the information provided indicates that the 2025 IOI has already taken place in Sucre, Bolivia. Therefore, there is no upcoming IOI based on the current data.","['Tashkent', 'Tashkent, Uzbekistan']",incorrect,evaluation: incorrect
584,584,DEV,What won the latest Academy Award for Best Animated Short Film?,2025,01/01/2026,False,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Academy_Award_for_Best_Animated_Short_Film#:~:text=2024%0A(97th),of%20the%20Cypress",In the Shadow of the Cypress,,,,,,,,,,,"The question contains a valid premise. The latest Academy Award for Best Animated Short Film was won by ""In the Shadow of the Cypress"" at the 97th Academy Awards in 2025.",['In the Shadow of the Cypress'],incorrect,evaluation: incorrect
585,585,DEV,Which comedy series won the most recent Primetime Emmy Award for Outstanding Comedy Series?,2025,01/01/2026,False,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Primetime_Emmy_Award_for_Outstanding_Comedy_Series#:~:text=2025%0A(77th),(Season%201)",The Studio,The Studio (Season 1),,,,,,,,,,"The question contains a valid premise. As of today, November 15, 2025, the most recent Primetime Emmy Award for Outstanding Comedy Series was won by ""The Studio.""","['The Studio', 'The Studio (Season 1)']",correct,evaluation: correct
586,586,DEV,What institution won the most recent ACM-ICPC World Finals?,2025,01/01/2026,False,one-hop,fast-changing,"https://en.wikipedia.org/wiki/International_Collegiate_Programming_Contest#:~:text=Host%20City-,2025,Saint%20Petersburg%20State%20University,-Azerbaijan",Saint Petersburg State University,,,,,,,,,,,"As of today, November 15, 2025, the most up-to-date and relevant information regarding this query is as follows. St. Petersburg State University won the most recent ACM-ICPC World Finals in 2025.",['Saint Petersburg State University'],incorrect,evaluation: incorrect
587,587,DEV,What is the next Columbia Pictures film?,2025,12/25/2025,False,one-hop,fast-changing,"https://en.wikipedia.org/wiki/List_of_Columbia_Pictures_films_%282020%E2%80%932029%29#:~:text=December%2025%2C%202025,Anaconda",Anaconda,,,,,,,,,,,"The question does not contain a valid premise. There is no specific information provided about the exact release date of the next Columbia Pictures film. However, based on available data, ""Anaconda"" is scheduled for release on December 25, 2025.",['Anaconda'],incorrect,evaluation: incorrect
588,588,DEV,When is the next full moon?,2025,11/05/2025,False,one-hop,fast-changing,"https://www.farmersalmanac.com/full-moon-dates-and-times#:~:text=11%3A48%20PM-,November%205,-Beaver%20Moon","Nov 5, 2025","November 5, 2025",5 Nov 2025,5 November 2025,11/5/2025,11-5-2025,5/11/2025,5-11-2025,2025/11/5,2025-11-5,,"As of today, November 15, 2025, the next full moon will occur on December 4, 2025.","['Nov 5, 2025', 'November 5, 2025', '5 Nov 2025', '5 November 2025', '11/5/2025', '11-5-2025', '5/11/2025', '5-11-2025', '2025/11/5', '2025-11-5']",incorrect,evaluation: incorrect
589,589,DEV,What month is it?,2025,11/01/2025,False,one-hop,fast-changing,https://whatmonthisit.com/,October,,,,,,,,,,,"As of today, November 15, 2025, the current month is November.",['October'],incorrect,evaluation: incorrect
590,590,DEV,How many people have been on the International Space Station?,2024,frequently,False,one-hop,fast-changing,https://www.nasa.gov/international-space-station/space-station-visitors-by-country/#:~:text=Over%20280%20individuals,280,over 280,,,,,,,,,,"As of today, November 15, 2025, the most up-to-date and relevant information regarding this query is as follows. A total of 290 people from 26 countries have visited the International Space Station.","['280', 'over 280']",correct,evaluation: correct
591,591,DEV,How many people are there in the world?,2024,frequently,False,one-hop,fast-changing,"https://www.worldometers.info/world-population/#:~:text=World%20Population-,Current%20World%20Population,-8%2C121",8.2 billion,8.25 billion,,,,,,,,,,"As of today, November 15, 2025, the most up-to-date and relevant information regarding this query is as follows. The current world population is approximately 8,256,776,949 according to the most recent United Nations estimates.","['8.2 billion', '8.25 billion']",correct,evaluation: correct
593,593,DEV,How many official goals has Erling Haaland scored for his current club?,2025,frequently,False,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/Erling_Haaland#:~:text=157-,139,-Career%20total",139,139 goals,,,,,,,,,,"The question contains a valid premise. As of the latest information available, Erling Haaland has scored 143 official goals for Manchester City.","['139', '139 goals']",incorrect,evaluation: incorrect
594,594,DEV,What was max temperature this month in the most populated US city?,2025,frequently,False,multi-hop,fast-changing,"https://www.accuweather.com/en/us/new-york/10021/october-weather/349727?year=2025#:~:text=5-,84%C2%B0,-64%C2%B0",84 degrees,84 °F,,,,,,,,,,"The question contains a valid premise. The most populated city in the United States is New York City. However, the specific maximum temperature for New York City this month is not provided in the sources. To find the exact maximum temperature, one would need to consult a reliable weather database or service for up-to-date information.","['84 degrees', '84 °F']",incorrect,evaluation: incorrect
595,595,DEV,Is the current water level of Lake Powell above 3550 feet?,2025,frequently,False,multi-hop,fast-changing,"https://powell.uslakes.info/Level/#:~:text=Powell%20Water%20Level-,WATER%20LEVEL,-3%2C572.77",No,,,,,,,,,,,"The current water level of Lake Powell is not above 3550 feet. As of November 13, 2025, the water level is approximately 3544.52 feet.",['No'],correct,evaluation: correct
596,596,DEV,What is the most powerful processor on the latest iPhone models?,2025,09/01/2026,False,multi-hop,fast-changing,https://www.apple.com/newsroom/2025/09/apple-unveils-iphone-17-pro-and-iphone-17-pro-max/,Apple A19 Pro,,,,,,,,,,,"As of today November 15, 2025, the most up-to-date and relevant information regarding this query is as follows. The most powerful processor on the latest iPhone models is the A19 Pro chip, featured in the iPhone 17 Pro and iPhone 17 Pro Max.",['Apple A19 Pro'],correct,evaluation: correct
597,597,DEV,When was the most recent winner of the Tour de France born?,2025,01/01/2026,False,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/List_of_Tour_de_France_general_classification_winners#Winners:~:text=6-,2025,Tadej%20Poga%C4%8Dar,-*
https://en.wikipedia.org/wiki/Tadej_Poga%C4%8Dar#:~:text=Born-,21%20September%201998,-%28age%C2%A027%29",1998,"Sep 21, 1998","September 21, 1998",21 Sep 1998,21 September 1998,09/21/1998,09-21-1998,21/09/1998,21-09-1998,1998/09/21,,"The question contains a valid premise. The most recent winner of the Tour de France, as of 2025, is Tadej Pogačar. He was born on September 21, 1998.","['1998', 'Sep 21, 1998', 'September 21, 1998', '21 Sep 1998', '21 September 1998', '09/21/1998', '09-21-1998', '21/09/1998', '21-09-1998', '1998/09/21']",correct,evaluation: correct
598,598,DEV,What is the current age of the oldest singles champion of The ATP Finals?,2024,05/22/2026,False,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/ATP_Finals#Youngest_&_oldest_champions:~:text=1978-,Oldest,Novak%20Djokovic,-36%C2%A0years%2C%205
https://en.wikipedia.org/wiki/Novak_Djokovic#:~:text=May%201987%20(-,age%C2%A038,-)",38 years old,38,,,,,,,,,,"The question contains a valid premise. As of today, November 15, 2025, the current age of the oldest singles champion of The ATP Finals is 38 years old. Novak Djokovic became the oldest singles champion at the ATP Finals when he won the title at the age of 36 years and 181 days.","['38 years old', '38']",correct,evaluation: correct
